266,9595321,2019-01-14 02:52:01+00,16.37394905,-62.20835114
267,9632179,2019-01-14 02:34:41+00,46.89671707,-7.013700008
268,9595321,2019-01-14 02:32:03+00,16.28759956,-62.13594818
269,9595321,2019-01-14 02:17:01+00,16.22315025,-62.08150101
270,9595321,2019-01-14 02:01:31+00,16.1560173,-62.02621841
271,9247455,2019-01-14 01:57:39+00,15.04500008,71.76000214
272,9595321,2019-01-14 01:52:57+00,16.11818314,-61.99554825
273,9595321,2019-01-14 01:45:02+00,16.08361626,-61.96766663
274,9595321,2019-01-14 01:39:48+00,16.06103325,-61.94940186
275,9595321,2019-01-14 01:27:49+00,16.00880051,-61.90738297
276,9595321,2019-01-14 01:12:51+00,15.94711685,-61.85139847
277,9595321,2019-01-14 01:01:50+00,15.9085331,-61.80548477
278,9595321,2019-01-14 00:48:31+00,15.91063309,-61.73161697
279,9595321,2019-01-14 00:39:30+00,15.9211998,-61.68041611
280,9632179,2019-01-14 00:38:05+00,46.39500046,-7.401666641
281,9595321,2019-01-14 00:33:54+00,15.92793369,-61.64799881
282,9247455,2019-01-14 00:20:17+00,14.79679203,71.96684265
283,9595321,2019-01-14 00:16:13+00,15.95558357,-61.55063248
284,9595321,2019-01-14 00:09:55+00,15.98715019,-61.5359993
285,9595321,2019-01-14 00:00:42+00,16.03803253,-61.52375031
286,9595321,2019-01-13 23:44:37+00,16.12301636,-61.50916672
287,9595321,2019-01-13 23:38:07+00,16.14450073,-61.5187149
288,9247455,2019-01-13 23:37:26+00,14.68630314,72.05995941
289,9595321,2019-01-13 23:19:21+00,16.19079971,-61.54136658
290,9595321,2019-01-13 23:06:21+00,16.22344971,-61.53504944
291,9632179,2019-01-13 22:55:49+00,45.95500183,-7.736666679
292,9595321,2019-01-13 22:53:41+00,16.23456573,-61.53771591
293,9595321,2019-01-13 22:46:20+00,16.23463249,-61.53775024
294,9247455,2019-01-13 22:30:37+00,14.50911522,72.20083618
295,9595321,2019-01-13 22:28:19+00,16.23463249,-61.53775024
296,9595321,2019-01-13 22:22:20+00,16.23463249,-61.53775024
297,9595321,2019-01-13 22:01:21+00,16.23463249,-61.53775024
298,9595321,2019-01-13 21:46:20+00,16.23463249,-61.53775024
299,9247455,2019-01-13 21:41:06+00,14.37918377,72.30460358
300,9595321,2019-01-13 21:34:18+00,16.23463249,-61.53775024
301,9595321,2019-01-13 21:28:21+00,16.23463249,-61.53775024
302,9595321,2019-01-13 21:13:20+00,16.23463249,-61.53775024
303,9247455,2019-01-13 21:11:57+00,14.30384541,72.36642456
304,9595321,2019-01-13 21:04:19+00,16.23463249,-61.53775024
305,9595321,2019-01-13 20:52:20+00,16.23464966,-61.53775024
306,9595321,2019-01-13 20:34:20+00,16.23463249,-61.53775024
307,9595321,2019-01-13 20:19:19+00,16.23464966,-61.53775024
308,9632179,2019-01-13 20:18:05+00,45.27261734,-8.256616592
309,9595321,2019-01-13 20:07:18+00,16.23464966,-61.53775024
310,9595321,2019-01-13 20:01:19+00,16.23464966,-61.53775024
311,9595321,2019-01-13 19:43:18+00,16.23463249,-61.53775024
312,9595321,2019-01-13 19:37:20+00,16.23463249,-61.53775024
313,9595321,2019-01-13 19:25:19+00,16.23463249,-61.53775024
314,9595321,2019-01-13 19:07:21+00,16.23463249,-61.53775024
315,9595321,2019-01-13 18:49:20+00,16.23463249,-61.53775024
316,9595321,2019-01-13 18:40:18+00,16.23463249,-61.53775024
317,9595321,2019-01-13 18:28:18+00,16.23463249,-61.53775024
318,9595321,2019-01-13 18:10:18+00,16.23463249,-61.5377655
319,9595321,2019-01-13 17:52:19+00,16.23463249,-61.5377655
320,9595321,2019-01-13 17:46:21+00,16.23463249,-61.5377655
321,9632179,2019-01-13 17:44:13+00,44.59840012,-8.753749847
322,9595321,2019-01-13 17:34:21+00,16.23463249,-61.5377655
323,9632179,2019-01-13 17:17:41+00,44.48389816,-8.839933395
324,9595321,2019-01-13 17:16:20+00,16.23463249,-61.5377655
325,9595321,2019-01-13 16:58:20+00,16.23463249,-61.5377655
326,9595321,2019-01-13 16:52:20+00,16.23463249,-61.5377655
327,9595321,2019-01-13 16:40:18+00,16.23463249,-61.53775024
328,9595321,2019-01-13 16:22:20+00,16.23463249,-61.53775024
329,9595321,2019-01-13 16:01:19+00,16.23463249,-61.53775024
330,9595321,2019-01-13 15:52:19+00,16.23463249,-61.53775024
331,9595321,2019-01-13 15:37:19+00,16.23463249,-61.53775024
332,9595321,2019-01-13 15:25:20+00,16.23463249,-61.53775024
333,9632179,2019-01-13 15:21:59+00,43.980617,-9.199267
334,9595321,2019-01-13 15:19:22+00,16.23463249,-61.53775024
335,9247455,2019-01-13 15:06:42+00,13.33166695,73.16166687
336,9247455,2019-01-13 15:00:39+00,13.31696033,73.17418671
337,9595321,2019-01-13 14:58:18+00,16.23463249,-61.53775024
338,9595321,2019-01-13 14:40:21+00,16.23463249,-61.53775024
339,9595321,2019-01-13 14:28:19+00,16.23463249,-61.53775024
340,9595321,2019-01-13 14:16:19+00,16.23463249,-61.53775024
341,9595321,2019-01-13 13:58:20+00,16.23463249,-61.53775024
342,9595321,2019-01-13 13:40:18+00,16.23463249,-61.53775024
343,9595321,2019-01-13 13:34:19+00,16.23463249,-61.53775024
344,9595321,2019-01-13 13:19:19+00,16.23463249,-61.53775024
345,9595321,2019-01-13 13:04:20+00,16.23463249,-61.53775024
346,9595321,2019-01-13 12:40:19+00,16.23463249,-61.53775024
347,9595321,2019-01-13 12:25:21+00,16.23463249,-61.53775024
348,9595321,2019-01-13 12:10:19+00,16.23463249,-61.53775024
349,9595321,2019-01-13 12:04:22+00,16.23463249,-61.53775024
350,9632179,2019-01-13 11:50:47+00,43.0436821,-9.778532982
351,9595321,2019-01-13 11:47:12+00,16.2336998,-61.53755188
352,9595321,2019-01-13 11:36:40+00,16.23155022,-61.53906631
353,9595321,2019-01-13 11:27:02+00,16.21453285,-61.53141785
354,9595321,2019-01-13 11:21:44+00,16.1977005,-61.52813339
355,9595321,2019-01-13 11:11:58+00,16.17061615,-61.5484848
356,9595321,2019-01-13 10:56:10+00,16.13113403,-61.50511551
357,9595321,2019-01-13 10:41:34+00,16.08046722,-61.4990654
358,9247455,2019-01-13 10:37:56+00,12.61902332,73.7382431
359,9595321,2019-01-13 10:26:33+00,16.02088356,-61.4980011
360,9595321,2019-01-13 10:20:57+00,15.99858379,-61.49763489
361,9595321,2019-01-13 10:11:09+00,15.95943356,-61.49686813
362,9595321,2019-01-13 10:04:59+00,15.93508339,-61.49656677
363,9595321,2019-01-13 09:56:03+00,15.89991665,-61.49598312
364,9595321,2019-01-13 09:48:03+00,15.86800003,-61.49546814
365,9595321,2019-01-13 09:39:03+00,15.83176708,-61.49728394
366,9632179,2019-01-13 09:30:43+00,42.37488174,-9.786950111
367,9632179,2019-01-13 09:19:53+00,42.32279968,-9.786600113
368,9595321,2019-01-13 09:13:57+00,15.73626709,-61.52686691
369,9595321,2019-01-13 08:46:45+00,15.63458347,-61.55521774
370,9595321,2019-01-13 08:37:22+00,15.60385036,-61.57423401
371,9595321,2019-01-13 08:19:22+00,15.53680038,-61.59793472
372,9595321,2019-01-13 08:14:16+00,15.51760006,-61.60363388
373,9595321,2019-01-13 07:50:38+00,15.43241692,-61.63266754
374,9595321,2019-01-13 07:44:36+00,15.41075039,-61.63999939
